variant,triangles,regimen,seed,target,generation,best_fitness,best_global_fitness,mean_fitness,std_fitness,diversity,stalled,structure_stable,share_unchanged,evaluations,elapsed
100 tri · pm fijo,100,pm fijo,2,compleja,437,0.9107600293127994,0.9107600293127994,0.9082867195120212,0.002831625741998261,0.02014849622990188,0,0,0.0,35040,32.07243933400605
100 tri · pm fijo,100,pm fijo,2,compleja,438,0.9107519792759359,0.9107600293127994,0.9087815961883503,0.0022518881800869684,0.020106857619144422,1,0,0.0,35120,32.1545113340253
100 tri · pm fijo,100,pm fijo,2,compleja,439,0.9105979677963936,0.9107600293127994,0.9083608690084324,0.003275096613618718,0.01946717707214366,2,0,0.0,35200,32.22340224997606
100 tri · pm fijo,100,pm fijo,2,compleja,440,0.9109103421180788,0.9109103421180788,0.9084934576527914,0.003041646492859922,0.018862458411817207,0,0,0.0,35280,32.28615729196463
100 tri · pm fijo,100,pm fijo,2,compleja,441,0.9109736816852055,0.9109736816852055,0.9085140459085977,0.003057726534864313,0.018644335762635435,0,0,0.0,35360,32.34283220896032
100 tri · pm fijo,100,pm fijo,2,compleja,442,0.9110192389198665,0.9110192389198665,0.9082559756091328,0.002981703913342443,0.0189537089580695,0,0,0.0,35440,32.41804374998901
100 tri · pm fijo,100,pm fijo,2,compleja,443,0.9109683585914427,0.9110192389198665,0.9079348082770988,0.0051997342147978515,0.01952819960396348,1,0,0.0,35520,32.46895949996542
100 tri · pm fijo,100,pm fijo,2,compleja,444,0.9110621216022423,0.9110621216022423,0.9083914140921852,0.00332339364944353,0.019257674236074954,0,0,0.0,35600,32.53217029199004
100 tri · pm fijo,100,pm fijo,2,compleja,445,0.9109047704549053,0.9110621216022423,0.9082481200588024,0.0033901737118916322,0.018969973584853892,1,0,0.0,35680,32.604595500044525
100 tri · pm fijo,100,pm fijo,2,compleja,446,0.9108837684563125,0.9110621216022423,0.9078875600934726,0.004469643134811529,0.01925382281800072,2,0,0.0,35760,32.6786124589853
100 tri · pm fijo,100,pm fijo,2,compleja,447,0.9108518826368044,0.9110621216022423,0.9082561434255106,0.004119314284139339,0.019337457121528737,3,0,0.0,35840,32.74431741703302
100 tri · pm fijo,100,pm fijo,2,compleja,448,0.9109515548557798,0.9110621216022423,0.9081918290256752,0.00373855074638284,0.01880300208921711,4,0,0.0,35920,32.80786983401049
100 tri · pm fijo,100,pm fijo,2,compleja,449,0.9106772253735907,0.9110621216022423,0.9078859775758193,0.004078465102352115,0.018662077781627966,5,0,0.0,36000,32.882469375035726
100 tri · pm fijo,100,pm fijo,2,compleja,450,0.9108895911163446,0.9110621216022423,0.9076839151341183,0.004637200624060692,0.019194300471651025,6,0,0.0125,36080,32.9535615000641
100 tri · pm fijo,100,pm fijo,2,compleja,451,0.9109997887881635,0.9110621216022423,0.9078576903333448,0.0035404213540590197,0.018491903206878373,7,0,0.0,36160,33.01977899996564
100 tri · pm fijo,100,pm fijo,2,compleja,452,0.9107013456425298,0.9110621216022423,0.9080189428995572,0.003470211743659137,0.019453783603825634,8,0,0.0,36240,33.09983291698154
100 tri · pm fijo,100,pm fijo,2,compleja,453,0.9105711962608627,0.9110621216022423,0.9075586258283572,0.004497926466089663,0.01935425498594158,9,0,0.0,36320,33.16375612502452
100 tri · pm fijo,100,pm fijo,2,compleja,454,0.9108756126412704,0.9110621216022423,0.9080117793561895,0.002598506793054137,0.019402154497637842,10,0,0.0,36400,33.22689991700463
100 tri · pm fijo,100,pm fijo,2,compleja,455,0.9108135992501902,0.9110621216022423,0.9083179958925409,0.002611309349478521,0.01882727361599555,11,0,0.0,36480,33.29733362502884
100 tri · pm fijo,100,pm fijo,2,compleja,456,0.9108413379954641,0.9110621216022423,0.9084503691220167,0.0031432671152053482,0.018327515957245633,12,0,0.0,36560,33.357830542023294
100 tri · pm fijo,100,pm fijo,2,compleja,457,0.9109923446221084,0.9110621216022423,0.908441325786048,0.002636966857918687,0.018572166680475143,13,0,0.0,36640,33.42709954199381
100 tri · pm fijo,100,pm fijo,2,compleja,458,0.9109492272814518,0.9110621216022423,0.9089278422668304,0.0025984430805871097,0.018421789722547363,14,0,0.0,36720,33.52149462501984
100 tri · pm fijo,100,pm fijo,2,compleja,459,0.9109023494727797,0.9110621216022423,0.9081743955342253,0.0030805139000856766,0.019011573477169662,15,0,0.0,36800,33.57679545902647
100 tri · pm fijo,100,pm fijo,2,compleja,460,0.9108438243063743,0.9110621216022423,0.9080760985304568,0.004543887418706657,0.019442628998590734,16,0,0.0,36880,33.64247566706035
100 tri · pm fijo,100,pm fijo,2,compleja,461,0.9109895699941488,0.9110621216022423,0.9085516806545062,0.002763185079223969,0.0191902312964187,17,0,0.0,36960,33.702649708953686
100 tri · pm fijo,100,pm fijo,2,compleja,462,0.9110337730396483,0.9110621216022423,0.9085194342148355,0.0030541062137427423,0.01889177812215848,18,0,0.0,37040,33.76008758402895
100 tri · pm fijo,100,pm fijo,2,compleja,463,0.9110792464892055,0.9110792464892055,0.9083957468432307,0.0040776493340119796,0.019308967705309092,0,0,0.0,37120,33.83382629195694
100 tri · pm fijo,100,pm fijo,2,compleja,464,0.9110898430535749,0.9110898430535749,0.9086042719401327,0.002744260049875757,0.020046400616158942,0,0,0.0,37200,33.908162000006996
100 tri · pm fijo,100,pm fijo,2,compleja,465,0.9110445182064101,0.9110898430535749,0.9084685660643507,0.0031921758951521783,0.019316851270169567,1,0,0.0,37280,33.98355716699734
100 tri · pm fijo,100,pm fijo,2,compleja,466,0.9108669924919892,0.9110898430535749,0.908629791836012,0.0025353577958783357,0.01914438348551749,2,0,0.0,37360,34.04582770902198
100 tri · pm fijo,100,pm fijo,2,compleja,467,0.9111277117931763,0.9111277117931763,0.9091613668354844,0.001831266569542193,0.018595041863266125,0,0,0.0,37440,34.11784062499646
100 tri · pm fijo,100,pm fijo,2,compleja,468,0.9112002654945986,0.9112002654945986,0.908657512530208,0.002722514883383595,0.018940841589518472,0,0,0.0,37520,34.18491950002499
100 tri · pm fijo,100,pm fijo,2,compleja,469,0.9111877966097245,0.9112002654945986,0.9079336877263536,0.004937399680072642,0.019119272971397542,1,0,0.0,37600,34.25215754203964
100 tri · pm fijo,100,pm fijo,2,compleja,470,0.9109832829993243,0.9112002654945986,0.9086139382942265,0.0024800990178880725,0.018371932712031743,2,0,0.0,37680,34.32218041701708
100 tri · pm fijo,100,pm fijo,2,compleja,471,0.9111148973746958,0.9112002654945986,0.9083508072546781,0.003586224796402428,0.019006060650431394,3,0,0.0,37760,34.40689695905894
100 tri · pm fijo,100,pm fijo,2,compleja,472,0.911135032888677,0.9112002654945986,0.9091191555290072,0.002281958743577131,0.01831743469963238,4,0,0.0,37840,34.45754145900719
100 tri · pm fijo,100,pm fijo,2,compleja,473,0.9114009341308497,0.9114009341308497,0.9086588997541064,0.003919577768580391,0.018118206295091383,0,0,0.0125,37920,34.51205241703428
100 tri · pm fijo,100,pm fijo,2,compleja,474,0.911324171279231,0.9114009341308497,0.9083226092450454,0.003637686976363149,0.018272349769039666,1,0,0.0,38000,34.58327800000552
100 tri · pm fijo,100,pm fijo,2,compleja,475,0.9112649244867733,0.9114009341308497,0.9083694151384509,0.004359666893291625,0.017088587711856746,2,0,0.0,38080,34.63676875003148
100 tri · pm fijo,100,pm fijo,2,compleja,476,0.9111289134867012,0.9114009341308497,0.9081002674609664,0.0045246474629928495,0.017590044213343613,3,0,0.0,38160,34.69880558399018
100 tri · pm fijo,100,pm fijo,2,compleja,477,0.9112711086992646,0.9114009341308497,0.9089479080291752,0.0023658096537806867,0.017138959445186147,4,0,0.0,38240,34.776549458969384
100 tri · pm fijo,100,pm fijo,2,compleja,478,0.9111822233627975,0.9114009341308497,0.908865082890992,0.0031808059535271094,0.016363026543729828,5,0,0.0,38320,34.853564208955504
100 tri · pm fijo,100,pm fijo,2,compleja,479,0.9110294453273454,0.9114009341308497,0.9090660585172159,0.0026173554046984436,0.017678561531762137,6,0,0.0,38400,34.92088629200589
100 tri · pm fijo,100,pm fijo,2,compleja,480,0.9111848774346439,0.9114009341308497,0.9088470504938021,0.002710693260967041,0.017805106722593438,7,0,0.0,38480,34.97412450006232
100 tri · pm fijo,100,pm fijo,2,compleja,481,0.9111513731242918,0.9114009341308497,0.9086485474773038,0.0032094204114976994,0.017729851537002666,8,0,0.0,38560,35.045308500062674
100 tri · pm fijo,100,pm fijo,2,compleja,482,0.9112269695137055,0.9114009341308497,0.908381204207074,0.0047778621702690436,0.01836041966340885,9,0,0.0,38640,35.12183700001333
100 tri · pm fijo,100,pm fijo,2,compleja,483,0.9112388779252588,0.9114009341308497,0.9091104424377343,0.0021862797789798057,0.017737578311138875,10,0,0.0,38720,35.189981000032276
100 tri · pm fijo,100,pm fijo,2,compleja,484,0.9111261859820486,0.9114009341308497,0.9084458956539656,0.003192023479904677,0.018759681771351126,11,0,0.0,38800,35.25971266697161
100 tri · pm fijo,100,pm fijo,2,compleja,485,0.9111181383547289,0.9114009341308497,0.9090306957978905,0.002051605090635692,0.019154827388411007,12,0,0.0,38880,35.31390399998054
100 tri · pm fijo,100,pm fijo,2,compleja,486,0.9113167751495992,0.9114009341308497,0.9079093260547865,0.005024278652237768,0.018631640030695566,13,0,0.0,38960,35.37597866705619
100 tri · pm fijo,100,pm fijo,2,compleja,487,0.9113468032269099,0.9114009341308497,0.9086086180449472,0.003835326094402776,0.01904822576042549,14,0,0.0,39040,35.44866433402058
100 tri · pm fijo,100,pm fijo,2,compleja,488,0.9113063534772101,0.9114009341308497,0.9083700150885587,0.0032793425846425897,0.019839360271540145,15,0,0.0,39120,35.52963845897466
100 tri · pm fijo,100,pm fijo,2,compleja,489,0.9112768419521948,0.9114009341308497,0.9091037725146233,0.0022359232737602487,0.01899836176525118,16,0,0.0,39200,35.58425041695591
100 tri · pm fijo,100,pm fijo,2,compleja,490,0.9114690530227919,0.9114690530227919,0.9087224322258016,0.0027495402366677457,0.01913917076662236,0,0,0.0,39280,35.644735542009585
100 tri · pm fijo,100,pm fijo,2,compleja,491,0.9115109110640351,0.9115109110640351,0.9085669637785478,0.00385719110607716,0.019944708391431084,0,0,0.0,39360,35.71474445902277
100 tri · pm fijo,100,pm fijo,2,compleja,492,0.9114425933617647,0.9115109110640351,0.908602461310353,0.00330550402838891,0.019953733432817762,1,0,0.0,39440,35.78787770902272
100 tri · pm fijo,100,pm fijo,2,compleja,493,0.9113955576149695,0.9115109110640351,0.9087035971739249,0.003052475293977508,0.01952371209708875,2,0,0.0,39520,35.85604537499603
100 tri · pm fijo,100,pm fijo,2,compleja,494,0.9114868599179584,0.9115109110640351,0.908419753267166,0.004271453779338328,0.019797750434681263,3,0,0.0,39600,35.92287687503267
100 tri · pm fijo,100,pm fijo,2,compleja,495,0.9114209601618021,0.9115109110640351,0.9090521650420664,0.0026787474476320425,0.018871977747935694,4,0,0.0,39680,35.997401750064455
100 tri · pm fijo,100,pm fijo,2,compleja,496,0.9112934459273012,0.9115109110640351,0.9088439872916524,0.0034068357058812094,0.019022627145039977,5,0,0.0,39760,36.06548216706142
100 tri · pm fijo,100,pm fijo,2,compleja,497,0.9115376254614889,0.9115376254614889,0.9081736875961679,0.0036871505667514432,0.01871107213446849,0,0,0.0,39840,36.138338209013455
100 tri · pm fijo,100,pm fijo,2,compleja,498,0.9111202055293297,0.9115376254614889,0.9087481347532009,0.0026918088542277597,0.018970677150398692,1,0,0.0,39920,36.215174167067744
100 tri · pm fijo,100,pm fijo,2,compleja,499,0.9115249621174324,0.9115376254614889,0.9082991612228792,0.0032474150086737115,0.01915256688577354,2,0,0.0,40000,36.27974966703914
100 tri · pm fijo,100,pm fijo,2,compleja,500,0.9113269880714089,0.9115376254614889,0.908823201704212,0.004263434453731596,0.018261799705865025,3,0,0.0,40080,36.3479786249809
100 tri · pm fijo,100,pm fijo,2,compleja,501,0.9113374755654619,0.9115376254614889,0.9088768168786825,0.002501798835847164,0.0190131105842311,4,0,0.0,40160,36.43127316702157
100 tri · pm fijo,100,pm fijo,2,compleja,502,0.9115369027006978,0.9115376254614889,0.9092570071011863,0.0019949549476526354,0.019963692995714374,5,0,0.0,40240,36.49705025006551
100 tri · pm fijo,100,pm fijo,2,compleja,503,0.9115547709201757,0.9115547709201757,0.9082926782558183,0.004258384603930891,0.020503302275781097,0,0,0.0,40320,36.57078608404845
100 tri · pm fijo,100,pm fijo,2,compleja,504,0.9113718588397636,0.9115547709201757,0.9088190805063677,0.002592172393905365,0.02087237084442574,1,0,0.0,40400,36.63035766698886
100 tri · pm fijo,100,pm fijo,2,compleja,505,0.9115220715234712,0.9115547709201757,0.9089980379539773,0.0022165385969293108,0.021100043450581175,2,0,0.0,40480,36.693165000062436
100 tri · pm fijo,100,pm fijo,2,compleja,506,0.9119269478202144,0.9119269478202144,0.9089310599616349,0.0026605893783953013,0.019879107889856546,0,0,0.0,40560,36.76562854205258
100 tri · pm fijo,100,pm fijo,2,compleja,507,0.9115636726183439,0.9119269478202144,0.9091071965536276,0.0026893587285396893,0.020182884709657883,1,0,0.0,40640,36.814930250053294
100 tri · pm fijo,100,pm fijo,2,compleja,508,0.9116487387588914,0.9119269478202144,0.908759727818747,0.0030956041166397418,0.020121756192922967,2,0,0.0,40720,36.88983179198112
100 tri · pm fijo,100,pm fijo,2,compleja,509,0.9116283669372818,0.9119269478202144,0.9087846065216555,0.0029314454592701393,0.02011475608578008,3,0,0.0,40800,36.94155716698151
100 tri · pm fijo,100,pm fijo,2,compleja,510,0.9118368473896328,0.9119269478202144,0.9091615569662717,0.002842024994929849,0.020516990020703132,4,0,0.0,40880,36.99174370896071
100 tri · pm fijo,100,pm fijo,2,compleja,511,0.9117109925686114,0.9119269478202144,0.9088655434566053,0.002949425632220536,0.020491519578134144,5,0,0.0,40960,37.040875417063944
100 tri · pm fijo,100,pm fijo,2,compleja,512,0.9117393556527034,0.9119269478202144,0.908895019833712,0.003812424808169655,0.02074397983233569,6,0,0.0,41040,37.095598459010944
100 tri · pm fijo,100,pm fijo,2,compleja,513,0.9117269658295111,0.9119269478202144,0.908951530230954,0.0026503801728391713,0.020817758087562793,7,0,0.0,41120,37.15465825004503
100 tri · pm fijo,100,pm fijo,2,compleja,514,0.9116467347648727,0.9119269478202144,0.9089778115847293,0.002521537479268017,0.021279091482785156,8,0,0.0125,41200,37.203560541966
100 tri · pm fijo,100,pm fijo,2,compleja,515,0.91187632874284,0.9119269478202144,0.9088019688143933,0.003448598686595558,0.02187412203586798,9,0,0.0,41280,37.26885008404497
100 tri · pm fijo,100,pm fijo,2,compleja,516,0.9116560115713818,0.9119269478202144,0.908676264382256,0.003097068367533068,0.02206142422082816,10,0,0.0,41360,37.32745570898987
100 tri · pm fijo,100,pm fijo,2,compleja,517,0.9118221291085358,0.9119269478202144,0.9088813646457217,0.003359745421624391,0.02237644467673681,11,0,0.0,41440,37.383366749971174
100 tri · pm fijo,100,pm fijo,2,compleja,518,0.911723439843727,0.9119269478202144,0.9086344863270277,0.003612542246054747,0.02184505982128535,12,0,0.0,41520,37.44130962505005
100 tri · pm fijo,100,pm fijo,2,compleja,519,0.912061380695892,0.912061380695892,0.9086985441040932,0.0056779211201835765,0.021914429377465454,0,0,0.0,41600,37.49989058403298
100 tri · pm fijo,100,pm fijo,2,compleja,520,0.9119832156259109,0.912061380695892,0.9088124180473713,0.0034837436627858814,0.021363446087271892,1,0,0.0,41680,37.5567223749822
100 tri · pm fijo,100,pm fijo,2,compleja,521,0.911741600573881,0.912061380695892,0.9094329729916586,0.002602949383840191,0.020942414044995486,2,0,0.0,41760,37.62118045904208
100 tri · pm fijo,100,pm fijo,2,compleja,522,0.9117611863510737,0.912061380695892,0.909953986220249,0.002330783312643384,0.0196170415324831,3,0,0.0,41840,37.67183975002263
100 tri · pm fijo,100,pm fijo,2,compleja,523,0.9121174947277333,0.9121174947277333,0.9098204972952892,0.002227728201521388,0.02056837483969698,0,0,0.0,41920,37.739319334039465
100 tri · pm fijo,100,pm fijo,2,compleja,524,0.9123387072336244,0.9123387072336244,0.9090005648716264,0.003876777972732736,0.01972793694777058,0,0,0.0,42000,37.80327491706703
100 tri · pm fijo,100,pm fijo,2,compleja,525,0.9121787727464533,0.9123387072336244,0.9093896644117624,0.003439627218721745,0.01999846614073334,1,0,0.0,42080,37.85648995905649
100 tri · pm fijo,100,pm fijo,2,compleja,526,0.9122950761995134,0.9123387072336244,0.9092230060446773,0.0036452322744217162,0.019451521833047016,2,0,0.0,42160,37.91526795900427
100 tri · pm fijo,100,pm fijo,2,compleja,527,0.9122623211163949,0.9123387072336244,0.9088304336837627,0.0036764236150829198,0.01911030724869026,3,0,0.0,42240,37.9658478340134
100 tri · pm fijo,100,pm fijo,2,compleja,528,0.912306484680418,0.9123387072336244,0.9086595687245907,0.0036372854272433723,0.019441006631672596,4,0,0.0,42320,38.01695091696456
100 tri · pm fijo,100,pm fijo,2,compleja,529,0.9124014794557803,0.9124014794557803,0.909513036438209,0.0027584406734546363,0.018910471530820407,0,0,0.0,42400,38.075488167
100 tri · pm fijo,100,pm fijo,2,compleja,530,0.9122152223302253,0.9124014794557803,0.909203556391892,0.0050874447564921545,0.018408581280457807,1,0,0.0,42480,38.12726300000213
100 tri · pm fijo,100,pm fijo,2,compleja,531,0.9122047860406207,0.9124014794557803,0.9085444168666982,0.004584711308397645,0.019306073009738675,2,0,0.0,42560,38.18800316704437
100 tri · pm fijo,100,pm fijo,2,compleja,532,0.9120473717616813,0.9124014794557803,0.9099694001330786,0.0020062227885534714,0.018976801865219585,3,0,0.0,42640,38.250485833967105
100 tri · pm fijo,100,pm fijo,2,compleja,533,0.912085892711231,0.9124014794557803,0.909424162138448,0.0036474721180363616,0.019611172826397124,4,0,0.0,42720,38.330738625023514
100 tri · pm fijo,100,pm fijo,2,compleja,534,0.9120593033819546,0.9124014794557803,0.9088267435977408,0.004621139578282449,0.01952890440059111,5,0,0.0,42800,38.38009262504056
100 tri · pm fijo,100,pm fijo,2,compleja,535,0.91223951711978,0.9124014794557803,0.9095003619243573,0.0026701360182429974,0.019658746463818457,6,0,0.0,42880,38.43165687506553
100 tri · pm fijo,100,pm fijo,2,compleja,536,0.9120639294673392,0.9124014794557803,0.9097161697396283,0.002388438621831385,0.019190105443363917,7,0,0.0,42960,38.49410741706379
100 tri · pm fijo,100,pm fijo,2,compleja,537,0.9122545336218598,0.9124014794557803,0.9101240733430327,0.0020753286130276425,0.018514751907269627,8,0,0.0,43040,38.55294929200318
100 tri · pm fijo,100,pm fijo,2,compleja,538,0.9121647730863474,0.9124014794557803,0.9099310616606152,0.002724590395994192,0.01897042797457549,9,0,0.0,43120,38.605276125017554
100 tri · pm fijo,100,pm fijo,2,compleja,539,0.9120419197857135,0.9124014794557803,0.9092519689630076,0.003337881881272444,0.019516927916732308,10,0,0.0,43200,38.6673307090532
100 tri · pm fijo,100,pm fijo,2,compleja,540,0.9120866199854243,0.9124014794557803,0.9092029802558439,0.004809889719516158,0.019332104167393803,11,0,0.0,43280,38.73884266696405
100 tri · pm fijo,100,pm fijo,2,compleja,541,0.9121585539532057,0.9124014794557803,0.9098106960868361,0.002238796970022723,0.01886665199808512,12,0,0.0,43360,38.7909641249571
100 tri · pm fijo,100,pm fijo,2,compleja,542,0.9121792927768142,0.9124014794557803,0.9095310746087837,0.0025975112233842627,0.019954215877821226,13,0,0.0,43440,38.84088425000664
100 tri · pm fijo,100,pm fijo,2,compleja,543,0.9119937374110897,0.9124014794557803,0.9091221208403034,0.0031799442552371384,0.02038343430560194,14,0,0.0,43520,38.893881584052
100 tri · pm fijo,100,pm fijo,2,compleja,544,0.9119460362200816,0.9124014794557803,0.9091882462639598,0.0037880360325617734,0.021533509197083057,15,0,0.0,43600,38.9577847920591
100 tri · pm fijo,100,pm fijo,2,compleja,545,0.9122594262497972,0.9124014794557803,0.9091780658856354,0.002760348642795408,0.022017647367791156,16,0,0.0,43680,39.0158870840678
100 tri · pm fijo,100,pm fijo,2,compleja,546,0.9119854667670432,0.9124014794557803,0.9092927595885175,0.0032355175746941714,0.022119906191806506,17,0,0.0,43760,39.08186970895622
100 tri · pm fijo,100,pm fijo,2,compleja,547,0.911784810511979,0.9124014794557803,0.9099012657574246,0.001775590986088874,0.021854045264457438,18,0,0.0,43840,39.13080174999777
100 tri · pm fijo,100,pm fijo,2,compleja,548,0.9123239367594839,0.9124014794557803,0.9094769795845179,0.002930835728101147,0.021976736972701232,19,0,0.0,43920,39.19187391700689
100 tri · pm fijo,100,pm fijo,2,compleja,549,0.9122555785874029,0.9124014794557803,0.9093696044723106,0.002751061699228192,0.022286869929882623,20,0,0.0,44000,39.24356504203752
100 tri · pm fijo,100,pm fijo,2,compleja,550,0.9123718035735322,0.9124014794557803,0.9090177716820961,0.0033419149342547045,0.021793830932343005,21,0,0.0125,44080,39.29357087495737
100 tri · pm fijo,100,pm fijo,2,compleja,551,0.9122607995978381,0.9124014794557803,0.9101359305644541,0.001799563527736003,0.021140594476940208,22,0,0.0,44160,39.34361329197418
100 tri · pm fijo,100,pm fijo,2,compleja,552,0.9121651850444782,0.9124014794557803,0.9097019345316208,0.0031238940736472557,0.02050653399128928,23,0,0.0,44240,39.39661104197148
100 tri · pm fijo,100,pm fijo,2,compleja,553,0.9119228075597646,0.9124014794557803,0.9090631964479352,0.004808809276658237,0.021924321137162302,24,0,0.0,44320,39.448907666956075
100 tri · pm fijo,100,pm fijo,2,compleja,554,0.9121608295849258,0.9124014794557803,0.9092824437604264,0.0035788595266332862,0.021904704490919885,25,0,0.0,44400,39.50643870898057
100 tri · pm fijo,100,pm fijo,2,compleja,555,0.9123085478190988,0.9124014794557803,0.9100589173385754,0.0019250781527430673,0.02086538289074897,26,0,0.0,44480,39.56856529205106
100 tri · pm fijo,100,pm fijo,2,compleja,556,0.912111370874569,0.9124014794557803,0.9092923167015131,0.0041747811642346535,0.02077204031329549,27,0,0.0,44560,39.62396187498234
100 tri · pm fijo,100,pm fijo,2,compleja,557,0.9122162388143048,0.9124014794557803,0.9097591699124736,0.002991555387605545,0.020800134798520133,28,0,0.0125,44640,39.68562058405951
100 tri · pm fijo,100,pm fijo,2,compleja,558,0.9121565983168078,0.9124014794557803,0.9093625246858237,0.0036075702333837677,0.02115276739321976,29,0,0.0,44720,39.740031708963215
100 tri · pm fijo,100,pm fijo,2,compleja,559,0.9120337604266506,0.9124014794557803,0.9093308423707658,0.0033975586538941356,0.02085329991651038,30,0,0.0,44800,39.7938040420413
100 tri · pm fijo,100,pm fijo,2,compleja,560,0.9120907120139243,0.9124014794557803,0.9094269017477155,0.003342177344204779,0.020795823398738505,31,0,0.0125,44880,39.84739458397962
100 tri · pm fijo,100,pm fijo,2,compleja,561,0.9122515309165682,0.9124014794557803,0.9100925610284122,0.0023467353279652344,0.01992974865095365,32,0,0.0,44960,39.897648124955595
100 tri · pm fijo,100,pm fijo,2,compleja,562,0.9120938211238545,0.9124014794557803,0.9096925561729566,0.0031815881448882858,0.02058752531544432,33,0,0.0,45040,39.95185912505258
100 tri · pm fijo,100,pm fijo,2,compleja,563,0.9120056417970377,0.9124014794557803,0.9100205476546026,0.002364014198318743,0.0210130525194953,34,0,0.0,45120,40.0126967090182
100 tri · pm fijo,100,pm fijo,2,compleja,564,0.9122254037101232,0.9124014794557803,0.9104405843960205,0.002380477956025093,0.020308216516077615,35,0,0.0,45200,40.083683750010096
100 tri · pm fijo,100,pm fijo,2,compleja,565,0.9122305548816729,0.9124014794557803,0.909560712610117,0.0033067182401945753,0.021080286312670074,36,0,0.0,45280,40.147308084066026
100 tri · pm fijo,100,pm fijo,2,compleja,566,0.9123830255769958,0.9124014794557803,0.9097002359039973,0.0028811932554780612,0.021661455104288845,37,0,0.0,45360,40.203387542045675
100 tri · pm fijo,100,pm fijo,2,compleja,567,0.9123719679440618,0.9124014794557803,0.9100504356914734,0.0030072139711978156,0.020948700341207632,38,0,0.0,45440,40.26547037495766
100 tri · pm fijo,100,pm fijo,2,compleja,568,0.9124751492459557,0.9124751492459557,0.9097278450574511,0.004993263553312965,0.020672654980538285,0,0,0.0,45520,40.318781333975494
100 tri · pm fijo,100,pm fijo,2,compleja,569,0.912429023145831,0.9124751492459557,0.9094999825452339,0.003888928288791228,0.020161059388060912,1,0,0.0,45600,40.371985667035915
100 tri · pm fijo,100,pm fijo,2,compleja,570,0.9126351759296011,0.9126351759296011,0.9104514119408229,0.0022368650134753725,0.01961650747882133,0,0,0.0,45680,40.43313887505792
100 tri · pm fijo,100,pm fijo,2,compleja,571,0.9126435764516665,0.9126435764516665,0.9102832359033769,0.0028599308749155494,0.019440751830051322,0,0,0.0,45760,40.494030000059865
100 tri · pm fijo,100,pm fijo,2,compleja,572,0.9126728699912234,0.9126728699912234,0.9099718536941989,0.00337370263332711,0.019474045826383634,0,0,0.0,45840,40.563531917054206
100 tri · pm fijo,100,pm fijo,2,compleja,573,0.9126338087597408,0.9126728699912234,0.9105139316114237,0.0024787487958198707,0.01901145777406112,1,0,0.0,45920,40.61494416696951
100 tri · pm fijo,100,pm fijo,2,compleja,574,0.9126714097070782,0.9126728699912234,0.9105185409224245,0.0024472773822419858,0.01884340694931684,2,0,0.0,46000,40.66872791701462
100 tri · pm fijo,100,pm fijo,2,compleja,575,0.9125338220925715,0.9126728699912234,0.9098627531186534,0.0038335333259539917,0.01904983961306024,3,0,0.0,46080,40.741915708989836
100 tri · pm fijo,100,pm fijo,2,compleja,576,0.9129758539479796,0.9129758539479796,0.9098906660720599,0.003514591861243835,0.019234215996619283,0,0,0.0,46160,40.80261908401735
100 tri · pm fijo,100,pm fijo,2,compleja,577,0.9128445209293568,0.9129758539479796,0.9099046018627289,0.003305224727948171,0.01891453396090987,1,0,0.0,46240,40.86444804200437
100 tri · pm fijo,100,pm fijo,2,compleja,578,0.9125873939723115,0.9129758539479796,0.910120341271198,0.0030150189656096425,0.019199745528328708,2,0,0.0,46320,40.91813975002151
100 tri · pm fijo,100,pm fijo,2,compleja,579,0.9125841829132181,0.9129758539479796,0.9098856257756918,0.003311545384408928,0.019395272877758565,3,0,0.0,46400,40.97514474997297
100 tri · pm fijo,100,pm fijo,2,compleja,580,0.9126963384577537,0.9129758539479796,0.9099267514253595,0.0030371676920304454,0.019258689093127397,4,0,0.0,46480,41.02786891697906
100 tri · pm fijo,100,pm fijo,2,compleja,581,0.9125387142773076,0.9129758539479796,0.91047677641881,0.002943038231867485,0.01795231422508339,5,0,0.0125,46560,41.0855004589539
100 tri · pm fijo,100,pm fijo,2,compleja,582,0.9127203767390677,0.9129758539479796,0.9092062330790116,0.005960881202402724,0.01870959215850899,6,0,0.0,46640,41.14522041706368
100 tri · pm fijo,100,pm fijo,2,compleja,583,0.9128883263398335,0.9129758539479796,0.9099472156311679,0.003601927476210119,0.018003994606395814,7,0,0.0,46720,41.20293816702906
100 tri · pm fijo,100,pm fijo,2,compleja,584,0.9128888546388695,0.9129758539479796,0.9107940920532277,0.0020401171737181975,0.0172905286828339,8,0,0.0,46800,41.25535829202272
100 tri · pm fijo,100,pm fijo,2,compleja,585,0.9130224154480454,0.9130224154480454,0.910467483128822,0.002782739010042881,0.017022773591081074,0,0,0.0,46880,41.316262000007555
100 tri · pm fijo,100,pm fijo,2,compleja,586,0.9128571180206673,0.9130224154480454,0.9106903644893798,0.0023095211840293145,0.017277564677485837,1,0,0.0,46960,41.380917333997786
100 tri · pm fijo,100,pm fijo,2,compleja,587,0.9130442127421465,0.9130442127421465,0.9102402470433442,0.003165068070921788,0.018347456902849,0,0,0.0,47040,41.434497875045054
100 tri · pm fijo,100,pm fijo,2,compleja,588,0.9129370966025798,0.9130442127421465,0.9098535661619035,0.005164059457003079,0.01781486527568289,1,0,0.0,47120,41.49094404198695
